Dışa Aktarım Tarihi:,16.06.2026 08:32:59
Toplam Kayıt Sayısı:,2018

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),16.06.2026,"2,486458",426013952.00,11341,"1059265703,01"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,16.06.2026,"1,524289",3800226803.00,199,"5792642181,18"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,16.06.2026,"1,683243",506359139.00,68,"852325636,73"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),16.06.2026,"1,331742",60292557.00,292,"80294126,48"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,16.06.2026,"51,135973",19176135.00,101,"980590321,42"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,16.06.2026,"1,19429",3822315361.00,1,"4564952067,80"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,16.06.2026,"47,641863",75476802.00,702,"3595855455,85"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"6,782869",935298004.00,15,"6344003593,15"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,16.06.2026,"1,55481",326692119.00,774,"507944283,50"
BLT,BULLS PORTFÖY ALTIN FONU,16.06.2026,"1,676997",193966121.00,2706,"325280626,28"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"2,891134",832558475.00,25,"2407037955,57"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,16.06.2026,"2,080568",334899190.00,242,"696780391,99"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"1,331465",59343538.00,186,"79013848,88"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"0,958759",250569682.00,11,"240235886,91"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,16.06.2026,"1,590082",25122974.00,237,"39947593,60"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,16.06.2026,"1,286409",13170545.00,272,"16942706,45"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,16.06.2026,"47,263273",24454727.00,9,"1155810448,01"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"1,376705",1739779895.00,1098,"2395163817,77"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"1,655591",245967790.00,15,"407222007,27"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,16.06.2026,"52,073115",2748429.00,11,"143119258,78"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,16.06.2026,"1,468447",231635764.00,591,"340144806,47"
BRB,BULLS PORTFÖY ARENA SERBEST FON,16.06.2026,"1,055153",659840963.00,11,"696233462,97"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"1,272677",101311475.00,36,"128936819,66"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,16.06.2026,"1,604428",61242420.00,1158,"98259065,37"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,16.06.2026,"4,771456",377902239.00,1568,"1803144062,98"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"6,922137",805715932.00,15,"5577276466,08"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,16.06.2026,"1,54626",51323221.00,257,"79359062,87"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"1,123112",24491528.00,429,"27506726,23"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,16.06.2026,"0,00",0.00,5,"0,00"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,16.06.2026,"1,206062",6888223.00,139,"8307620,71"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,16.06.2026,"0,427565",2039522977.00,1,"872029154,76"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,16.06.2026,"0,243877",957334901.00,42,"233472198,50"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,16.06.2026,"1,142652",210566529.00,94,"240604311,56"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"0,737458",699708406.00,66,"516005575,36"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,16.06.2026,"1,36108",5653503590.00,1,"7694869245,09"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"1,095995",5013715.00,140,"5495008,28"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,16.06.2026,"1,598716",1494759335.00,3003,"2389696379,21"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"1,158681",757705538.00,18,"877938970,64"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),16.06.2026,"10,446098",5116658.00,650,"53449111,56"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,16.06.2026,"4,747942",51931660.00,993,"246568495,19"
